nu,kernel,gamma,percentile,threshold,auc,f1_score,accuracy,predictions_csv
0.01,rbf,0.5,96,0.00023437500000000715,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gamma0.5_20251219_115756.csv
0.01,rbf,0.8,96,0.00023437500000000715,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gamma0.8_20251219_115756.csv
0.01,rbf,1.0,96,0.00023437500000000715,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gamma1.0_20251219_115756.csv
0.01,linear,N/A,96,0.0003167442165887833,0.40625,0.19047619047619047,0.6382978723404256,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernellinear_gammascale_20251219_115756.csv
0.01,poly,N/A,96,0.00022743015427588445,0.42083333333333334,0.4,0.3617021276595745,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelpoly_gammascale_20251219_115756.csv
0.01,sigmoid,N/A,96,1.849448406416979e-05,0.35416666666666663,0.125,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelsigmoid_gammascale_20251219_115756.csv
0.05,rbf,scale,96,0.00023186199594869367,0.7791666666666667,0.5882352941176471,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gammascale_20251219_115756.csv
0.05,rbf,auto,96,0.0001717403206579239,0.7770833333333333,0.6,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gammaauto_20251219_115756.csv
0.05,rbf,0.001,96,0.00031715972778155075,0.7895833333333333,0.6285714285714286,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gamma0.001_20251219_115756.csv
0.05,rbf,0.01,96,0.00048022236685269247,0.7927083333333333,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gamma0.01_20251219_115756.csv
0.05,rbf,0.05,96,0.00019533455218492146,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gamma0.05_20251219_115756.csv
0.05,rbf,0.1,96,0.00019531250048533566,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gamma0.1_20251219_115757.csv
0.05,rbf,0.3,96,0.00019531250000000971,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gamma0.3_20251219_115757.csv
0.05,rbf,0.5,96,0.00019531250000000971,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gamma0.5_20251219_115757.csv
0.05,rbf,0.8,96,0.00019531250000000971,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gamma0.8_20251219_115757.csv
0.05,rbf,1.0,96,0.00019531250000000971,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelrbf_gamma1.0_20251219_115757.csv
0.05,linear,N/A,96,0.00035377072975719927,0.5166666666666667,0.19047619047619047,0.6382978723404256,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernellinear_gammascale_20251219_115757.csv
0.05,poly,N/A,96,9.391615902218347e-05,0.43124999999999997,0.39215686274509803,0.3404255319148936,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelpoly_gammascale_20251219_115757.csv
0.05,sigmoid,N/A,96,0.00026143097279912917,0.5520833333333334,0.46153846153846156,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.050_kernelsigmoid_gammascale_20251219_115757.csv
0.1,rbf,scale,96,0.0003339429774964574,0.7791666666666667,0.5882352941176471,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gammascale_20251219_115757.csv
0.1,rbf,auto,96,0.06263066216121767,0.7729166666666667,0.6,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gammaauto_20251219_115757.csv
0.1,rbf,0.001,96,0.00018694422600797,0.7895833333333333,0.6285714285714286,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gamma0.001_20251219_115757.csv
0.1,rbf,0.01,96,0.00031480632427168084,0.7927083333333333,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gamma0.01_20251219_115757.csv
0.1,rbf,0.05,96,0.0003906652025427759,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gamma0.05_20251219_115758.csv
0.1,rbf,0.1,96,0.0003906250009678286,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gamma0.1_20251219_115758.csv
0.1,rbf,0.3,96,0.00039062500000001943,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gamma0.3_20251219_115758.csv
0.1,rbf,0.5,96,0.00039062500000001943,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gamma0.5_20251219_115758.csv
